id;title;type;release_year;age_certification;runtime;genres;production_countries;seasons;imdb_id;imdb_score;imdb_votes;tmdb_popularity;tmdb_score
tm853396;Dragonheart: Vengeance;MOVIE;2020;PG-13;96;['action', 'european'];['US'];;;;;35.14;7.0
ts106126;The Bonfire of Destiny;SHOW;2019;TV-MA;50;['drama', 'history'];['FR'];1.0;tt9050352;7.6;4560.0;10.26;7.4
tm877456;9to5: The Story of A Movement;MOVIE;2020;;89;['documentation', 'history'];['US'];;tt11753730;7.4;238.0;1.777;6.8
ts190462;Gentefied;SHOW;2020;TV-MA;30;['comedy', 'drama'];['US'];2.0;tt10037034;7.3;2697.0;3.205;7.8
tm459512;To All the Boys: P.S. I Still Love You;MOVIE;2020;PG-13;102;['romance', 'comedy', 'drama'];['US'];;tt9354842;6.0;37471.0;38.468;6.898
ts225430;Mystic Pop-up Bar;SHOW;2020;;70;['drama', 'scifi', 'comedy', 'fantasy'];['KR'];1.0;tt12246190;8.0;2073.0;7.735;8.286
ts218888;BNA;SHOW;2020;TV-14;24;['scifi', 'action', 'animation', 'fantasy'];['JP'];1.0;tt12013558;7.2;2605.0;18.263;8.4
tm847998;Hubie Halloween;MOVIE;2020;PG-13;103;['horror', 'comedy', 'thriller', 'fantasy'];['US'];;tt10682266;5.2;48575.0;18.454;6.0
ts88352;Designated Survivor: 60 Days;SHOW;2019;;74;['thriller', 'war', 'drama', 'crime'];['KR'];1.0;tt10340990;8.1;1274.0;7.252;8.4
tm931686;Vampires vs. the Bronx;MOVIE;2020;PG-13;86;['comedy', 'horror'];['US'];;tt8976576;5.6;9815.0;11.147;5.9
ts237096;Trial by Media;SHOW;2020;TV-MA;62;['crime', 'documentation'];['US'];1.0;tt11963042;7.1;3172.0;2.792;7.3
ts83810;Cannon Busters;SHOW;2019;TV-MA;24;['scifi', 'action', 'animation', 'fantasy'];['US', 'FR', 'JP'];1.0;tt5066664;6.6;1200.0;4.263;6.4
tm461366;The Coldest Game;MOVIE;2019;;104;['thriller', 'history', 'sport', 'european'];['PL'];;tt6445414;6.2;10749.0;9.345;6.2
tm467299;Anthony Jeselnik: Fire in the Maternity Ward;MOVIE;2019;;64;['comedy'];['US'];;tt10050780;7.2;3605.0;4.278;7.0
ts254537;Good Morning, Verônica;SHOW;2020;TV-MA;45;['crime', 'drama', 'thriller'];['BR'];2.0;tt12987918;7.5;3673.0;13.922;7.4
ts86413;AJ and the Queen;SHOW;2020;TV-14;51;['comedy', 'drama'];['US'];1.0;tt8404094;7.4;8129.0;10.486;7.7
ts252341;Chef's Table: BBQ;SHOW;2020;TV-14;44;['documentation'];['US'];1.0;tt12917170;7.8;1006.0;3.433;7.9
ts90413;Gigantosaurus;SHOW;2019;TV-G;13;['animation'];['FR', 'US'];3.0;tt9636800;6.4;173.0;10.686;7.0
ts275111;Rainbow High;SHOW;2020;TV-Y;6;['comedy', 'family', 'animation'];['US'];3.0;tt13488080;5.8;141.0;2.632;9.8
ts87008;Turn Up Charlie;SHOW;2019;TV-MA;27;['comedy', 'drama', 'music'];['GB'];1.0;tt8304498;7.0;7431.0;5.235;7.2
tm855600;The Stand In;MOVIE;2020;R;97;['comedy', 'drama'];['US'];;tt7970348;4.7;3439.0;7.135;5.6
tm503508;Earthquake Bird;MOVIE;2019;R;107;['romance', 'thriller', 'crime', 'drama'];['GB', 'JP'];;tt8178486;5.9;14519.0;10.326;5.9
tm824165;Falling Inn Love;MOVIE;2019;;98;['romance', 'comedy'];['US'];;tt9860752;5.6;19559.0;19.061;6.529
tm425698;The Wedding Guest;MOVIE;2019;R;96;['thriller'];['IN', 'GB'];;tt7645780;5.8;5678.0;6.608;5.7
tm446625;Miles Davis: Birth of the Cool;MOVIE;2019;;116;['documentation', 'music'];['US'];;tt9358200;7.4;1771.0;4.877;7.4
ts254045;Sneakerheads;SHOW;2020;;30;['comedy'];['US'];1.0;;;;8.927;7.5
ts225716;Family Business;SHOW;2019;TV-MA;33;['comedy', 'family'];['FR'];3.0;tt10423460;7.4;4051.0;12.624;7.3
ts88312;The Eddy;SHOW;2020;TV-MA;58;['drama', 'music'];['FR', 'US'];1.0;tt7322210;7.1;2926.0;8.046;6.6
ts222917;Kevin Hart: Don't F**k This Up;SHOW;2019;TV-MA;32;['documentation'];['US'];1.0;tt11313054;6.4;2020.0;1.443;6.2
tm918701;Don't Listen;MOVIE;2020;;98;['thriller', 'horror', 'european'];['ES'];;;;;33.329;6.5
tm850723;Altered Carbon: Resleeved;MOVIE;2020;;75;['scifi', 'animation', 'crime', 'drama', 'thriller', 'action'];['JP'];;tt9310328;6.5;6127.0;81.179;6.5
tm855483;Have a Good Trip: Adventures in Psychedelics;MOVIE;2020;;85;['documentation', 'comedy'];['US'];;tt12133722;6.8;7707.0;12.231;6.9
ts101408;The Mess You Leave Behind;SHOW;2020;TV-MA;45;['crime', 'drama', 'thriller'];['ES'];1.0;tt9731242;6.7;9053.0;27.981;6.916
ts189629;Nisman. The Prosecutor, the President and the Spy;SHOW;2019;;62;['history', 'thriller', 'documentation', 'crime'];['AR'];1.0;tt10291112;7.6;581.0;1.923;6.6
ts215378;Love 101;SHOW;2020;TV-14;46;['drama', 'romance', 'comedy'];['TR'];2.0;tt10516352;7.5;14206.0;14.642;8.1
tm475836;The Lonely Island Presents: The Unauthorized Bash Brothers Experience;MOVIE;2019;;30;['comedy', 'music'];['US'];;tt10376068;;;6.171;6.2
tm524282;Invader ZIM: Enter the Florpus;MOVIE;2019;;71;['drama', 'animation', 'action', 'family', 'fantasy', 'comedy', 'scifi', 'thriller', 'horror'];['US'];;tt6739816;7.4;5796.0;10.288;7.6
tm857051;Forensic;MOVIE;2020;PG-13;134;['crime', 'thriller'];['IN'];;tt10187680;6.8;5124.0;5.848;6.6
ts223126;The Confession Killer;SHOW;2019;TV-14;48;['crime', 'documentation'];['US'];1.0;tt11307176;7.4;8984.0;4.44;7.3
ts90621;Kota Factory;SHOW;2019;TV-MA;39;['drama', 'comedy'];['IN'];2.0;tt9432978;9.1;69316.0;9.584;8.3
tm451548;The Fable;MOVIE;2019;;123;['comedy', 'action'];['JP'];;tt8676426;6.5;1838.0;3.501;6.5
ts223077;Broken;SHOW;2019;;60;['documentation'];['US'];1.0;;;;2.361;7.3
tm469008;How High 2;MOVIE;2019;;89;['comedy'];['US'];;tt8861802;3.0;1123.0;17.294;6.6
tm816038;Violet Evergarden: Eternity and the Auto Memories Doll;MOVIE;2019;;90;['family', 'animation', 'drama', 'fantasy'];['JP'];;tt10477558;7.4;4692.0;21.408;8.2
ts357033;A Love So Beautiful;SHOW;2020;;23;['comedy', 'drama'];['KR'];1.0;;;;73.064;8.4
ts236725;Lenox Hill;SHOW;2020;TV-MA;48;['documentation'];['US'];1.0;tt12190580;8.6;2311.0;6.268;6.8
tm812916;The Stronghold;MOVIE;2020;;105;['crime', 'thriller', 'action', 'european'];['FR'];;tt10404944;6.9;10013.0;100.742;7.479
ts255880;Dream Home Makeover;SHOW;2020;TV-G;27;['reality'];['US'];3.0;tt13161310;5.6;1101.0;8.584;7.6
ts113637;The Alcàsser Murders;SHOW;2019;TV-MA;61;['documentation', 'crime'];['ES'];1.0;tt8035424;7.1;2127.0;7.573;7.4
tm845535;Coded Bias;MOVIE;2020;;86;['documentation'];['US', 'CN', 'GB'];;tt11394170;6.7;2311.0;3.365;7.3
tm447159;The Kindness of Strangers;MOVIE;2019;;114;['drama', 'european'];['US', 'FR', 'SE', 'GB', 'DE', 'DK', 'CA'];;tt6515910;6.4;3747.0;8.158;6.5
ts89119;The Disappearance of Madeleine McCann;SHOW;2019;TV-14;55;['crime', 'documentation'];['GB'];1.0;tt9879074;6.6;10691.0;6.571;6.8
ts251617;Connected;SHOW;2020;TV-14;44;['documentation', 'comedy'];['US'];1.0;tt12753692;7.5;1724.0;4.812;8.2
ts103890;The InBESTigators;SHOW;2019;;19;['comedy', 'crime', 'family'];['AU'];2.0;tt9332962;8.1;804.0;7.564;8.8
tm938793;I Am Woman;MOVIE;2020;;116;['drama', 'music', 'romance', 'history'];['AU'];;tt9185316;6.5;2296.0;15.377;6.9
tm897732;Bigfoot Family;MOVIE;2020;G;97;['animation', 'family'];['BE', 'FR'];;tt19363230;5.8;2723.0;12.91;7.1
ts225460;Freud;SHOW;2020;TV-MA;53;['drama'];['DE', 'AT'];1.0;;;;11.518;7.4
tm924991;Death of Me;MOVIE;2020;R;95;['horror', 'thriller'];['US', 'TH'];;tt1830643;4.4;6176.0;36.207;5.0
ts277126;Black Space;SHOW;2020;TV-MA;46;['crime', 'drama', 'thriller'];['IL'];2.0;tt13660638;6.7;1834.0;4.268;7.3
ts110703;Interior Design Masters;SHOW;2019;;54;['reality'];['GB'];3.0;tt8367694;6.4;1420.0;3.167;6.9
ts84129;No Good Nick;SHOW;2019;TV-PG;29;['comedy', 'family', 'drama'];['US'];2.0;tt9039142;5.9;2920.0;11.386;7.1
tm893799;Lost Bullet;MOVIE;2020;;92;['thriller', 'action', 'crime'];['BE', 'FR'];;tt10456740;6.3;9479.0;12.144;6.7
ts237104;History 101;SHOW;2020;TV-PG;22;['documentation', 'history'];['GB'];2.0;tt11958648;6.8;4100.0;7.172;7.0
tm430171;Screwball;MOVIE;2019;;105;['history', 'documentation'];['US'];;tt8819596;7.1;1713.0;4.692;6.2
tm848996;Tigertail;MOVIE;2020;PG;91;['drama'];['US'];;tt8902948;6.6;3589.0;6.618;6.9
tm846964;A Fall from Grace;MOVIE;2020;;120;['thriller', 'drama', 'fantasy'];['US'];;tt11390036;5.8;15341.0;13.235;7.091
tm902330;Ghosts of War;MOVIE;2020;R;94;['war', 'fantasy', 'horror', 'thriller'];['GB'];;tt6508228;5.5;9953.0;37.368;6.0
tm450478;Under the Eiffel Tower;MOVIE;2019;;87;['romance', 'comedy'];['US'];;tt6251390;5.4;1031.0;4.634;5.9
ts89583;Trailer Park Boys: The Animated Series;SHOW;2019;TV-MA;25;['animation', 'comedy'];['CA'];2.0;tt9814900;7.5;2983.0;12.449;7.3
ts238242;The Great Heist;SHOW;2020;TV-MA;42;['crime', 'drama', 'thriller'];['CO'];1.0;tt12624844;7.3;2561.0;22.871;7.3
tm826563;A Cinderella Story: Christmas Wish;MOVIE;2019;PG;93;['music', 'romance', 'fantasy', 'comedy'];['US'];;tt10326928;5.3;;22.154;6.4
tm500565;Friendsgiving;MOVIE;2020;R;95;['comedy', 'drama'];['US'];;tt8431078;4.4;2875.0;6.446;4.6
tm887369;Jerry Seinfeld: 23 Hours to Kill;MOVIE;2020;;60;['comedy'];['US'];;tt12117854;6.7;5128.0;4.296;6.2
tm844642;Michelle Wolf: Joke Show;MOVIE;2019;;59;['comedy'];['US'];;tt11269704;7.2;1621.0;3.234;6.8
tm981451;Death to 2020;MOVIE;2020;;71;['comedy'];['GB', 'US'];;tt13567480;6.8;38522.0;10.954;6.6
tm822832;Lingua Franca;MOVIE;2020;;95;['drama'];['PH', 'US'];;tt8943224;6.5;698.0;2.528;6.1
ts236051;The Least Expected Day: Inside the Movistar Team 2019;SHOW;2020;TV-MA;30;['documentation', 'sport'];['ES'];3.0;tt12048124;7.4;765.0;3.051;7.1
tm680024;Surviving R. Kelly: The Impact;MOVIE;2019;;120;['documentation'];['US'];;tt10260638;6.1;100.0;;
tm678851;Article 15;MOVIE;2019;;130;['crime', 'drama', 'thriller'];['IN'];;tt10324144;8.2;33033.0;6.181;7.7
tm935895;The Life Ahead;MOVIE;2020;PG-13;94;['drama', 'european'];['IT', 'US'];;tt10627584;6.8;14170.0;13.394;6.7
tm855535;The Hater;MOVIE;2020;;135;['drama', 'thriller', 'european'];['PL'];;;;;12.908;6.9
tm893816;Desperados;MOVIE;2020;;105;['comedy', 'romance'];['US'];;tt10050362;5.2;10269.0;8.691;6.1
ts223238;My Holo Love;SHOW;2020;TV-14;53;['drama', 'scifi', 'romance'];['KR'];1.0;tt11058644;7.6;2511.0;24.845;8.6
ts88296;Ares;SHOW;2020;TV-MA;29;['thriller', 'horror', 'drama'];['NL'];1.0;tt8404520;5.7;4389.0;7.928;6.9
ts86744;Romance Is a Bonus Book;SHOW;2019;;63;['drama', 'comedy', 'romance'];['KR'];1.0;tt9130542;8.0;5278.0;15.982;8.076
ts106141;The Chosen One;SHOW;2019;TV-MA;44;['thriller', 'drama'];['BR'];2.0;tt9048368;5.7;701.0;7.873;8.2
tm860965;Dave Chappelle: The Kennedy Center Mark Twain Prize;MOVIE;2020;;86;['comedy'];['US'];;tt11569640;7.4;2179.0;5.378;7.3
tm371882;Ne Zha;MOVIE;2019;PG-13;110;['fantasy'];['CN'];;tt7843530;;;6.397;8.0
tm890674;Becoming;MOVIE;2020;PG;89;['documentation'];['US'];;tt12221748;6.8;6349.0;9.982;7.5
ts189422;Home for Christmas;SHOW;2019;TV-MA;29;['comedy', 'drama', 'romance'];['NO'];2.0;tt10069398;7.7;13794.0;8.298;7.3
tm447520;Sebastian Maniscalco: Stay Hungry;MOVIE;2019;;65;['comedy'];['US'];;tt9482786;7.0;1324.0;2.991;6.4
tm977997;Captain Underpants: Mega Blissmas;MOVIE;2020;G;46;['animation', 'comedy', 'family'];['US'];;tt13411948;5.2;160.0;18.41;5.8
ts89028;Delhi Crime;SHOW;2019;TV-MA;35;['drama', 'crime'];['IN'];2.0;tt9398466;8.5;19158.0;11.392;8.2
ts187070;Pup Academy;SHOW;2019;TV-Y;27;['family', 'comedy'];['US'];2.0;tt10302548;6.5;512.0;13.06;7.0
ts252122;The Possessed;SHOW;2020;TV-MA;9;['thriller', 'horror'];['KR'];1.0;tt12929796;5.7;931.0;0.6;10.0
ts111206;Fast & Furious Spy Racers;SHOW;2019;TV-Y7;24;['family', 'animation', 'action', 'drama', 'comedy', 'crime'];['US'];6.0;tt8322592;5.7;1467.0;57.899;6.946
ts90995;1994;SHOW;2019;TV-MA;178;['documentation', 'history'];['MX'];1.0;tt10243640;7.6;524.0;2.626;8.7
tm812998;Miracle in Cell No. 7;MOVIE;2019;;132;['drama'];['TR'];;tt10431500;8.2;47771.0;65.548;8.3
ts223192;Hospital Playlist;SHOW;2020;TV-14;93;['drama', 'comedy'];['KR'];2.0;tt11769304;8.8;5099.0;27.612;8.983
ts254600;The Playbook;SHOW;2020;TV-MA;34;['documentation', 'sport'];['US'];1.0;tt12930602;7.4;1395.0;8.281;6.8
tm857430;The Occupant;MOVIE;2020;R;103;['thriller', 'european', 'horror', 'drama'];['ES'];;tt9345754;6.4;17289.0;8.774;6.3
ts226588;100 Humans: Life's Questions. Answered.;SHOW;2020;TV-14;37;['documentation', 'reality'];['US'];1.0;tt11823088;5.7;4055.0;3.447;6.4
ts242244;Japan Sinks: 2020;SHOW;2020;TV-MA;26;['action', 'scifi', 'animation', 'drama'];['JP'];1.0;tt12031040;6.4;2992.0;11.82;7.3
ts268608;The Ripper;SHOW;2020;TV-MA;49;['documentation', 'crime'];['GB'];1.0;tt13492374;7.1;9461.0;4.87;6.9
ts189405;Killer Ratings;SHOW;2019;TV-MA;50;['documentation', 'crime'];['BR'];1.0;tt10243692;7.6;1711.0;3.109;7.6
tm452573;Gabriel Iglesias: One Show Fits All;MOVIE;2019;;90;['comedy', 'documentation'];['US'];;tt9426212;7.2;1830.0;5.845;6.8
ts254916;The Cabin with Bert Kreischer;SHOW;2020;TV-MA;27;['comedy', 'reality'];[];1.0;tt13148876;6.6;1637.0;4.845;8.8
tm834664;Nikki Glaser: Bangin';MOVIE;2019;;63;['comedy'];['US'];;tt10952752;6.1;1669.0;4.226;6.6
ts251028;Detention;SHOW;2020;TV-MA;49;['drama', 'horror', 'thriller'];['TW'];1.0;tt13175760;6.3;512.0;4.759;7.9
ts103213;Queen Sono;SHOW;2020;TV-MA;43;['thriller', 'action', 'crime', 'drama'];['ZA'];2.0;tt9426290;5.9;1240.0;2.243;7.5
tm493511;The Sky Is Pink;MOVIE;2019;;143;['family', 'drama', 'romance'];['IN'];;tt8902990;7.5;8664.0;6.395;7.8
ts268508;Alien Worlds;SHOW;2020;TV-PG;44;['documentation', 'scifi', 'animation'];['GB'];1.0;tt13464340;6.5;3596.0;12.757;6.8
ts92547;Rise of Empires: Ottoman;SHOW;2020;;45;['drama', 'history', 'war', 'documentation', 'action'];['TR'];2.0;tt9244578;7.9;22274.0;14.297;7.2
ts88744;Losers;SHOW;2019;TV-MA;8;['documentation', 'sport', 'comedy', 'european'];['GB'];1.0;tt2499764;7.6;1766.0;1.065;7.4
tm883441;Money Heist: The Phenomenon;MOVIE;2020;;57;['documentation'];['ES'];;tt12078990;7.4;3482.0;43.094;7.5
tm847430;Words Bubble Up Like Soda Pop;MOVIE;2020;;87;['animation', 'drama'];['JP'];;;;;19.969;7.4
tm922532;Freaks – You're One of Us;MOVIE;2020;NC-17;93;['fantasy', 'thriller', 'drama', 'action', 'scifi'];['DE'];;tt12875782;5.4;5809.0;11.865;5.7
ts221293;The King: Eternal Monarch;SHOW;2020;;71;['drama', 'scifi'];['KR'];1.0;;;;32.989;8.47
ts217719;Basketball or Nothing;SHOW;2019;TV-PG;34;['documentation', 'sport'];['US'];1.0;tt10698408;7.4;623.0;3.315;8.3
ts226602;How to Fix a Drug Scandal;SHOW;2020;TV-MA;53;['documentation', 'crime'];['US'];1.0;tt11958942;7.0;3298.0;4.32;7.4
ts255104;Deaf U;SHOW;2020;TV-MA;19;['reality', 'documentation', 'drama'];['US'];1.0;tt13070478;6.4;466.0;7.534;5.8
tm885860;Hannah Gadsby: Douglas;MOVIE;2020;;72;['comedy'];['AU'];;;;;4.485;7.5
ts101060;Merry Happy Whatever;SHOW;2019;TV-PG;26;['comedy'];['US'];1.0;tt9770286;6.4;4542.0;4.855;6.6
ts222367;We Are the Wave;SHOW;2019;;49;['drama'];['DE'];1.0;tt11053220;6.2;2687.0;8.768;6.0
ts86365;Rilakkuma and Kaoru;SHOW;2019;TV-PG;12;['animation', 'comedy', 'drama', 'family'];['JP'];1.0;tt9348716;8.2;1616.0;8.237;7.4
tm453850;Time to Hunt;MOVIE;2020;;135;['thriller', 'drama', 'action', 'scifi', 'crime'];['KR'];;tt11777040;6.3;5621.0;14.681;7.2
ts91124;Love Alarm;SHOW;2019;TV-MA;52;['scifi', 'drama', 'romance', 'comedy'];['KR'];2.0;tt9145880;6.8;5534.0;106.624;8.5
ts222634;Nobody's Looking;SHOW;2019;TV-MA;26;['comedy', 'drama', 'fantasy'];['BR'];1.0;tt11131980;7.7;2024.0;3.534;7.6
ts223589;Sex, Explained;SHOW;2020;TV-MA;22;['documentation'];['US'];1.0;tt11390530;6.9;3215.0;63.817;6.6
tm472195;Almost Love;MOVIE;2019;;94;['comedy', 'drama', 'romance'];['US'];;tt8739582;5.7;1133.0;4.298;6.4
ts317497;The Neighbor;SHOW;2019;TV-MA;29;['comedy', 'action'];['ES'];2.0;tt9731222;6.5;2152.0;11.332;6.5
ts256783;We Are the Champions;SHOW;2020;TV-MA;32;['documentation'];['US'];1.0;tt12409154;7.1;1415.0;8.238;6.3
tm455059;We Die Young;MOVIE;2019;R;93;['thriller', 'drama', 'action', 'crime', 'european'];['BG', 'US'];;tt7903530;5.2;4181.0;17.605;6.9
tm893680;Jo Koy: In His Elements;MOVIE;2020;;55;['comedy'];['US'];;tt12357266;5.4;469.0;3.871;5.6
tm888080;The Last Days of American Crime;MOVIE;2020;;149;['action', 'crime', 'thriller', 'scifi', 'drama'];['US'];;tt1552211;3.7;11465.0;9.916;6.7
tm854669;Taylor Tomlinson: Quarter-Life Crisis;MOVIE;2020;;61;['comedy'];['US'];;tt11738792;7.4;3791.0;4.627;7.266
ts222933;Who Killed Little Gregory?;SHOW;2019;;60;['documentation', 'crime', 'thriller', 'drama'];['FR'];1.0;tt11269714;7.4;2952.0;3.312;7.6
ts223982;Until Dawn;SHOW;2020;;21;['reality', 'comedy'];['FR'];1.0;tt11434862;2.4;149.0;1.727;2.8
ts89876;Lunatics;SHOW;2019;TV-MA;36;['comedy'];['US'];1.0;tt8164794;6.5;3179.0;3.871;6.2
tm917036;The Speed Cubers;MOVIE;2020;;41;['documentation'];['US'];;;;;6.921;7.6
ts218277;Apache: The Life of Carlos Tevez;SHOW;2019;TV-MA;47;['crime', 'drama', 'sport', 'thriller'];['AR'];1.0;tt10715172;7.2;1616.0;15.604;7.6
ts315066;Vampires;SHOW;2020;TV-MA;40;['scifi', 'fantasy', 'horror', 'drama'];['FR'];1.0;tt11829316;5.7;1289.0;14.702;7.5
ts223659;Jamtara – Sabka Number Ayega;SHOW;2020;;27;['drama', 'crime'];['IN'];1.0;tt11150912;7.2;6319.0;4.971;7.6
ts219422;When the Camellia Blooms;SHOW;2019;;55;['drama', 'romance', 'thriller', 'comedy'];['KR'];1.0;tt10826064;7.9;2459.0;9.96;8.4
tm458127;Human Nature;MOVIE;2019;;107;['documentation', 'thriller'];['US'];;tt9612680;7.7;1608.0;3.416;7.2
ts225102;Record of Youth;SHOW;2020;TV-14;73;['drama', 'romance'];['KR'];1.0;tt12850322;7.2;2381.0;16.785;8.3
ts88336;Dating Around;SHOW;2019;;27;['reality', 'romance'];['US'];2.0;tt9654080;6.3;1208.0;5.019;5.5
ts102933;Les de l'hoquei;SHOW;2019;TV-MA;51;['drama', 'sport'];['ES'];2.0;tt9486226;6.8;437.0;7.492;7.7
tm454375;Benchwarmers 2: Breaking Balls;MOVIE;2019;PG-13;90;['comedy', 'sport'];['US'];;tt8750122;4.1;967.0;6.37;4.5
tm838687;Holiday in the Wild;MOVIE;2019;;85;['romance', 'comedy', 'drama'];['US'];;tt8510488;6.1;15216.0;12.279;6.5
ts224072;Self Made: Inspired by the Life of Madam C.J. Walker;SHOW;2020;TV-MA;47;['drama', 'history'];['US'];1.0;tt8771910;7.3;11711.0;10.598;7.5
ts254568;The Last Word;SHOW;2020;TV-MA;41;['drama', 'comedy'];['DE'];1.0;tt10506510;7.0;961.0;4.113;6.7
tm848995;Jingle Jangle: A Christmas Journey;MOVIE;2020;PG;122;['fantasy', 'music', 'family'];['US'];;tt7736496;6.4;18374.0;28.329;6.65
ts105192;The Unlisted;SHOW;2019;;24;['scifi', 'thriller', 'family'];['AU'];1.0;tt9184592;6.5;968.0;8.926;7.6
tm470560;Circus of Books;MOVIE;2019;;92;['documentation', 'history'];['US'];;tt8727582;7.1;4624.0;7.515;6.9
ts272134;Transformers: War for Cybertron: Earthrise;SHOW;2020;TV-Y7;24;['animation', 'action', 'scifi'];['US'];1.0;;;;8.514;8.0
ts219895;Tiny Pretty Things;SHOW;2020;TV-MA;56;['thriller', 'drama'];['US'];1.0;tt10767748;5.9;9252.0;23.608;7.692
tm883189;Dangerous Lies;MOVIE;2020;;96;['thriller', 'horror', 'drama', 'comedy', 'crime'];['US'];;tt10061766;5.3;16943.0;11.808;6.4
tm1127695;The Endless Trench;MOVIE;2019;;148;['drama', 'history', 'thriller', 'war', 'action', 'european'];['ES', 'FR'];;tt7937168;7.2;6400.0;10.223;7.0
tm469400;Brené Brown: The Call to Courage;MOVIE;2019;;76;['documentation', 'drama'];['US'];;tt10050766;7.7;1552.0;4.84;7.1
tm670553;Your Name Engraved Herein;MOVIE;2020;;118;['drama', 'romance'];['TW'];;tt10329134;7.2;5938.0;9.885;8.2
tm942240;Dance of the Forty One;MOVIE;2020;;99;['drama', 'history'];['BR', 'MX'];;tt11525022;6.8;4386.0;10.872;7.9
tm839411;Me Against You: Mr. S's Vendetta;MOVIE;2020;;64;['comedy', 'family', 'european'];['IT'];;tt11559652;1.6;370.0;8.374;8.2
ts226468;Summertime;SHOW;2020;TV-MA;43;['drama', 'comedy', 'romance'];['IT'];3.0;tt11269886;6.0;2732.0;54.788;6.9
tm823355;Inside Man: Most Wanted;MOVIE;2019;R;106;['action', 'thriller', 'crime'];['US'];;tt7832848;5.6;3967.0;19.139;6.6
ts110635;Luna Nera;SHOW;2020;TV-MA;45;['drama', 'fantasy', 'thriller', 'scifi'];['IT'];1.0;tt8403622;5.9;2996.0;17.252;7.7
ts215718;Extracurricular;SHOW;2020;TV-MA;55;['drama', 'crime'];['KR'];1.0;tt12034342;;;21.834;8.2
ts87224;Always a Witch;SHOW;2019;TV-14;38;['scifi', 'drama', 'fantasy'];['CO'];2.0;tt8001250;6.2;2474.0;18.361;7.1
ts192297;Morphle;SHOW;2019;TV-Y;10;['animation', 'family'];['NL', 'GB'];5.0;tt10087694;5.2;83.0;832;10.0
tm857187;Tom Segura: Ball Hog;MOVIE;2020;;70;['comedy'];['US'];;tt11861072;7.3;2967.0;4.265;6.8
ts224198;Rugal;SHOW;2020;TV-MA;60;['action', 'crime', 'thriller', 'scifi', 'drama'];['KR'];1.0;;;;10.021;7.8
tm814671;Secret Obsession;MOVIE;2019;;97;['drama', 'thriller'];['US'];;tt9419834;4.4;21578.0;18.658;5.5
ts87372;Ultramarine Magmell;SHOW;2019;TV-14;24;['animation', 'action', 'fantasy'];['JP'];1.0;tt9826314;6.0;627.0;10.92;7.0
ts93981;Monarca;SHOW;2019;TV-MA;44;['drama'];['MX'];2.0;tt8655736;7.8;3264.0;31.761;7.6
ts103209;Exhibit A;SHOW;2019;TV-14;36;['documentation', 'thriller', 'crime', 'family'];['US'];1.0;tt10376904;6.3;1055.0;7.419;7.4
ts218564;Breakfast, Lunch & Dinner;SHOW;2019;TV-MA;44;['documentation'];['US'];1.0;tt10681670;6.7;1066.0;1.067;8.0
tm472411;Iron Fists and Kung Fu Kicks;MOVIE;2019;;108;['documentation', 'history'];['AU'];;tt9169764;6.6;1146.0;6.234;7.0
tm826368;American Son;MOVIE;2019;;90;['drama'];['US'];;tt9664078;5.8;7004.0;7.334;6.1
tm824559;Bikram: Yogi, Guru, Predator;MOVIE;2019;;86;['crime', 'documentation'];['US'];;tt10883004;6.7;7525.0;8.238;6.4
tm376739;Bethany Hamilton: Unstoppable;MOVIE;2019;PG;99;['documentation', 'sport'];['US'];;tt6435258;7.4;736.0;2.099;7.9
ts108593;The Unsettling;SHOW;2019;TV-14;23;['crime', 'fantasy', 'horror', 'scifi', 'thriller'];['US'];1.0;tt8680902;5.2;717.0;7.614;6.7
ts223948;The Goop Lab;SHOW;2020;TV-MA;33;['documentation', 'reality'];[];1.0;tt11561206;2.5;3333.0;2.106;3.2
ts223456;Pandemic: How to Prevent an Outbreak;SHOW;2020;TV-14;48;['documentation'];['US'];1.0;tt11497904;6.3;2762.0;6.633;6.9
tm814644;Coffee & Kareem;MOVIE;2020;;88;['crime', 'action', 'comedy'];['US'];;tt9898858;5.1;13535.0;11.17;5.5
tm458326;Walk. Ride. Rodeo.;MOVIE;2019;;100;['drama'];['US'];;tt5848416;6.4;2407.0;14.069;7.071
tm449594;Brother;MOVIE;2019;;96;['drama', 'european'];['FR'];;tt9095526;6.7;1066.0;7.102;6.6
ts268551;Run On;SHOW;2020;;70;['drama'];['KR'];1.0;;;;30.148;7.947
ts226617;The Innocence Files;SHOW;2020;TV-MA;64;['documentation', 'crime', 'drama'];['US'];1.0;tt11958922;8.0;2622.0;3.368;7.4
tm454824;Silver Skates;MOVIE;2020;;136;['history', 'romance', 'action', 'drama', 'family'];['RU'];;tt10525672;7.1;5946.0;13.837;7.9
ts220248;Hyperdrive;SHOW;2019;TV-PG;48;['reality'];['US'];1.0;;;;6.122;7.5
ts270439;Best Leftovers Ever!;SHOW;2020;TV-G;36;['reality'];['US'];1.0;tt13563634;5.6;526.0;1.467;6.8
tm853113;Thomas & Friends: Marvelous Machinery;MOVIE;2020;;59;['fantasy', 'animation', 'action', 'family'];[];;tt12692980;6.1;16.0;1.21;2.0
tm885805;Debt Collectors;MOVIE;2020;R;97;['action', 'comedy', 'crime'];['US'];;tt10933680;5.8;4347.0;15.007;6.1
ts91087;One Spring Night;SHOW;2019;;47;['drama', 'romance'];['KR'];1.0;tt10192576;7.9;2601.0;14.852;8.4
